"","date","yn","day","night","dd","month","year"
"1780",2020-07-25,1,1,0,1,7,2020
"1781",2020-07-26,0,0,0,0,7,2020
"1782",2020-07-27,1,0,0,1,7,2020
"1783",2020-07-28,0,0,0,0,7,2020
"1784",2020-07-29,0,0,0,0,7,2020
"1785",2020-07-30,1,1,0,0,7,2020
"1786",2020-07-31,1,1,0,0,7,2020
"1787",2020-08-01,1,0,0,1,8,2020
"1788",2020-08-02,0,0,0,0,8,2020
"1789",2020-08-03,0,0,0,0,8,2020
"1790",2020-08-10,0,0,0,0,8,2020
"1791",2020-08-11,1,1,0,0,8,2020
"1792",2020-08-12,0,0,0,0,8,2020
"1793",2020-08-13,0,0,0,0,8,2020
"1794",2020-08-17,0,0,0,0,8,2020
"1795",2020-08-18,0,0,0,0,8,2020
"1796",2020-08-19,0,0,0,0,8,2020
"1797",2020-08-20,0,0,0,0,8,2020
"1798",2020-08-21,0,0,0,0,8,2020
"1799",2020-08-22,0,0,0,0,8,2020
"1800",2020-08-23,0,0,0,0,8,2020
"1801",2020-08-24,1,1,0,1,8,2020
"1802",2020-08-25,0,0,0,0,8,2020
"1803",2020-08-26,0,0,0,0,8,2020
"1804",2020-08-27,0,0,0,0,8,2020
"1805",2020-08-28,0,0,0,0,8,2020
"1806",2020-08-29,0,0,0,0,8,2020
"1807",2020-08-30,0,0,0,0,8,2020
"1808",2020-08-31,0,0,0,0,8,2020
"1809",2020-09-01,1,1,0,0,9,2020
"1810",2020-09-02,1,1,0,1,9,2020
"1811",2020-09-03,1,1,0,0,9,2020
"1812",2020-09-04,1,0,0,1,9,2020
"1813",2020-09-05,0,0,0,0,9,2020
"1814",2020-09-06,0,0,0,0,9,2020
"1815",2020-09-07,0,0,0,0,9,2020
"1816",2020-09-08,0,0,0,0,9,2020
"1817",2020-09-09,0,0,0,0,9,2020
"1818",2020-09-10,0,0,0,0,9,2020
"1819",2020-09-11,1,1,0,1,9,2020
"1820",2020-09-12,1,1,0,0,9,2020
"1821",2020-09-13,1,1,0,0,9,2020
"1822",2020-09-14,1,1,0,1,9,2020
"1823",2020-09-15,1,0,0,1,9,2020
"1824",2020-09-16,0,0,0,0,9,2020
"1825",2020-09-17,0,0,0,0,9,2020
"1826",2020-09-18,0,0,0,0,9,2020
"1827",2020-09-19,0,0,0,0,9,2020
"1828",2020-09-20,0,0,0,0,9,2020
"1829",2020-09-21,0,0,0,0,9,2020
"1830",2020-09-22,0,0,0,0,9,2020
"1831",2020-09-23,0,0,0,0,9,2020
"1832",2020-09-24,1,1,0,1,9,2020
"1833",2020-09-25,1,0,0,1,9,2020
"1834",2020-09-26,0,0,0,0,9,2020
"1835",2020-09-27,0,0,0,0,9,2020
"1836",2020-09-28,0,0,0,0,9,2020
"1837",2020-09-29,0,0,0,0,9,2020
"1838",2020-09-30,0,0,0,0,9,2020
"1839",2020-10-01,1,1,0,0,10,2020
"1840",2020-10-02,0,0,0,0,10,2020
"1841",2020-10-03,0,0,0,0,10,2020
"1842",2020-10-04,0,0,0,0,10,2020
"1843",2020-10-05,0,0,0,0,10,2020
"1844",2020-10-06,0,0,0,0,10,2020
"1845",2020-10-07,0,0,0,0,10,2020
"1846",2020-10-08,0,0,0,0,10,2020
"1847",2020-10-09,0,0,0,0,10,2020
"1848",2020-10-10,1,1,0,0,10,2020
"1849",2020-10-11,0,0,0,0,10,2020
"1850",2020-10-12,0,0,0,0,10,2020
"1851",2020-10-13,0,0,0,0,10,2020
"1852",2020-10-14,0,0,0,0,10,2020
"1853",2020-10-15,1,1,0,1,10,2020
"1854",2020-10-16,0,0,0,0,10,2020
"1855",2020-10-17,1,1,0,0,10,2020
"1856",2020-10-18,1,1,0,1,10,2020
"1857",2020-10-19,1,1,0,1,10,2020
"1858",2020-10-20,0,0,0,0,10,2020
"1859",2020-10-21,1,0,0,1,10,2020
"1860",2020-10-22,0,0,0,0,10,2020
"1861",2020-10-23,0,0,0,0,10,2020
"1862",2020-10-24,1,1,0,0,10,2020
"1863",2020-10-25,1,1,0,1,10,2020
"1864",2020-10-26,1,1,0,1,10,2020
"1865",2020-10-27,1,1,0,1,10,2020
"1866",2020-10-28,1,0,0,1,10,2020
"1867",2020-10-29,0,0,0,0,10,2020
"1868",2020-10-30,0,0,0,0,10,2020
"1869",2020-10-31,1,1,0,0,10,2020
"1870",2020-11-01,1,0,0,1,11,2020
"1871",2020-11-02,0,0,0,0,11,2020
"1872",2020-11-03,1,1,0,0,11,2020
"1873",2020-11-04,1,1,0,0,11,2020
"1874",2020-11-05,1,1,0,1,11,2020
"1875",2020-11-06,0,0,0,0,11,2020
"1876",2020-11-07,0,0,0,0,11,2020
"1877",2020-11-08,0,0,0,0,11,2020
"1878",2020-11-09,1,1,0,0,11,2020
"1879",2020-11-10,0,0,0,0,11,2020
"1880",2020-11-11,0,0,0,0,11,2020
"1881",2020-11-12,0,0,0,0,11,2020
"1882",2020-11-13,0,0,0,0,11,2020
"1883",2020-11-14,0,0,0,0,11,2020
"1884",2020-11-15,1,1,0,0,11,2020
"1885",2020-11-16,0,0,0,0,11,2020
"1886",2020-11-17,0,0,0,0,11,2020
"1887",2020-11-18,1,1,0,0,11,2020
"1888",2020-11-19,1,1,0,1,11,2020
"1889",2020-11-20,1,1,0,0,11,2020
"1890",2020-11-21,0,0,0,0,11,2020
"1891",2020-11-22,0,0,0,0,11,2020
"1892",2020-11-23,0,0,0,0,11,2020
"1893",2020-11-24,0,0,0,0,11,2020
"1894",2020-11-25,0,0,0,0,11,2020
"1895",2020-11-26,0,0,0,0,11,2020
"1896",2020-11-27,0,0,0,0,11,2020
"1897",2020-11-28,0,0,0,0,11,2020
"1898",2020-11-29,0,0,0,0,11,2020
"1899",2020-11-30,0,0,0,0,11,2020
"1900",2020-12-01,0,0,0,0,12,2020
"1901",2020-12-02,1,1,0,0,12,2020
"1902",2020-12-03,1,1,0,0,12,2020
"1903",2020-12-04,1,1,0,1,12,2020
"1904",2020-12-05,1,0,0,1,12,2020
"1905",2020-12-06,0,0,0,0,12,2020
"1906",2020-12-07,0,0,0,0,12,2020
"1907",2020-12-08,0,0,0,0,12,2020
"1908",2020-12-09,1,1,0,0,12,2020
"1909",2020-12-10,1,0,0,1,12,2020
"1910",2020-12-11,0,0,0,0,12,2020
"1911",2020-12-12,1,1,0,0,12,2020
"1912",2020-12-13,1,1,0,1,12,2020
"1913",2020-12-14,1,1,0,1,12,2020
"1914",2020-12-15,0,0,0,0,12,2020
"1915",2020-12-16,0,0,0,0,12,2020
"1916",2020-12-17,0,0,0,0,12,2020
"1917",2020-12-18,1,1,0,0,12,2020
"1918",2020-12-19,1,1,0,1,12,2020
"1919",2020-12-20,1,1,0,1,12,2020
"1920",2020-12-21,0,0,0,0,12,2020
"1921",2020-12-22,0,0,0,0,12,2020
"1922",2020-12-23,0,0,0,0,12,2020
"1923",2020-12-24,0,0,0,0,12,2020
"1924",2020-12-25,1,1,0,1,12,2020
"1925",2020-12-26,1,1,0,1,12,2020
"1926",2020-12-27,0,0,0,0,12,2020
"1927",2020-12-28,0,0,0,0,12,2020
"1928",2020-12-29,1,1,0,0,12,2020
"1929",2020-12-30,1,1,0,0,12,2020
"1930",2020-12-31,0,0,0,0,12,2020
"1931",2021-01-01,1,0,0,1,1,2021
"1932",2021-01-02,0,0,0,0,1,2021
"1933",2021-01-03,0,0,0,0,1,2021
"1934",2021-01-04,1,0,0,1,1,2021
"1935",2021-01-05,1,1,0,1,1,2021
"1936",2021-01-06,1,0,0,1,1,2021
"1937",2021-01-07,1,1,0,0,1,2021
"1938",2021-01-08,1,1,0,0,1,2021
"1939",2021-01-09,1,1,0,0,1,2021
"1940",2021-01-10,1,1,0,1,1,2021
"1941",2021-01-11,1,1,0,0,1,2021
"1942",2021-01-12,1,1,0,0,1,2021
"1943",2021-01-13,1,1,0,1,1,2021
"1944",2021-01-14,1,1,0,0,1,2021
"1945",2021-01-15,1,1,0,1,1,2021
"1946",2021-01-16,1,1,0,1,1,2021
"1947",2021-01-17,1,1,0,0,1,2021
"1948",2021-01-18,0,0,0,0,1,2021
"1949",2021-01-19,0,0,0,0,1,2021
"1950",2021-01-20,1,1,0,0,1,2021
"1951",2021-01-21,1,1,0,0,1,2021
"1952",2021-01-22,1,1,0,1,1,2021
"1953",2021-01-23,0,0,0,0,1,2021
"1954",2021-01-24,1,1,0,0,1,2021
"1955",2021-01-25,1,1,0,1,1,2021
"1956",2021-01-26,0,0,0,0,1,2021
"1957",2021-01-27,0,0,0,0,1,2021
"1958",2021-01-28,0,0,0,0,1,2021
"1959",2021-01-29,1,1,0,1,1,2021
"1960",2021-01-30,1,1,0,1,1,2021
"1961",2021-01-31,1,1,0,1,1,2021
"1962",2021-02-01,1,1,0,1,2,2021
"1963",2021-02-02,0,0,0,0,2,2021
"1964",2021-02-03,1,1,0,0,2,2021
"1965",2021-02-04,1,1,0,0,2,2021
"1966",2021-02-05,1,1,0,1,2,2021
"1967",2021-02-06,1,1,0,1,2,2021
"1968",2021-02-07,0,0,0,0,2,2021
"1969",2021-02-08,1,1,0,0,2,2021
"1970",2021-02-09,1,1,0,0,2,2021
"1971",2021-02-10,0,0,0,0,2,2021
"1972",2021-02-11,1,1,0,0,2,2021
"1973",2021-02-12,0,0,0,0,2,2021
"1974",2021-02-13,1,0,0,1,2,2021
"1975",2021-02-14,0,0,0,0,2,2021
"1976",2021-02-15,0,0,0,0,2,2021
"1977",2021-02-16,0,0,0,0,2,2021
"1978",2021-02-17,0,0,0,0,2,2021
"1979",2021-02-18,0,0,0,0,2,2021
"1980",2021-02-19,0,0,0,0,2,2021
"1981",2021-02-20,0,0,0,0,2,2021
"1982",2021-02-21,0,0,0,0,2,2021
"1983",2021-02-22,0,0,0,0,2,2021
"1984",2021-02-23,0,0,0,0,2,2021
"1985",2021-02-24,0,0,0,0,2,2021
"1986",2021-02-25,1,1,0,0,2,2021
"1987",2021-02-26,1,0,0,1,2,2021
"1988",2021-02-27,0,0,0,0,2,2021
"1989",2021-02-28,0,0,0,0,2,2021
"1990",2021-03-01,0,0,0,0,3,2021
"1991",2021-03-02,0,0,0,0,3,2021
"1992",2021-03-03,0,0,0,0,3,2021
"1993",2021-03-04,0,0,0,0,3,2021
"1994",2021-03-05,1,1,0,0,3,2021
"1995",2021-03-06,1,1,0,1,3,2021
"1996",2021-03-07,0,0,0,0,3,2021
"1997",2021-03-08,0,0,0,0,3,2021
"1998",2021-03-09,0,0,0,0,3,2021
"1999",2021-03-10,1,1,0,1,3,2021
"2000",2021-03-11,1,1,0,1,3,2021
"2001",2021-03-12,0,0,0,0,3,2021
"2002",2021-03-13,0,0,0,0,3,2021
"2003",2021-03-14,0,0,0,0,3,2021
"2004",2021-03-15,0,0,0,0,3,2021
"2005",2021-03-16,0,0,0,0,3,2021
"2006",2021-03-17,0,0,0,0,3,2021
"2007",2021-03-18,0,0,0,0,3,2021
"2008",2021-03-19,0,0,0,0,3,2021
"2009",2021-03-20,1,1,0,0,3,2021
"2010",2021-03-21,1,1,0,1,3,2021
"2011",2021-03-22,0,0,0,0,3,2021
"2012",2021-03-23,0,0,0,0,3,2021
"2013",2021-03-24,0,0,0,0,3,2021
"2014",2021-03-25,0,0,0,0,3,2021
"2015",2021-03-26,0,0,0,0,3,2021
"2016",2021-03-27,0,0,0,0,3,2021
"2017",2021-03-28,0,0,0,0,3,2021
"2018",2021-03-29,0,0,0,0,3,2021
"2019",2021-03-30,1,1,0,0,3,2021
"2020",2021-03-31,1,0,0,1,3,2021
"2021",2021-04-01,1,1,0,1,4,2021
"2022",2021-04-02,1,0,0,1,4,2021
"2023",2021-04-03,1,0,0,1,4,2021
"2024",2021-04-04,1,0,0,1,4,2021
"2025",2021-04-05,0,0,0,0,4,2021
"2026",2021-04-06,1,1,0,1,4,2021
"2027",2021-04-07,0,0,0,0,4,2021
"2028",2021-04-08,1,1,0,1,4,2021
"2029",2021-04-09,1,1,0,0,4,2021
"2030",2021-04-10,1,1,0,0,4,2021
"2031",2021-04-11,0,0,0,0,4,2021
"2032",2021-04-12,1,1,0,1,4,2021
"2033",2021-04-13,1,1,0,0,4,2021
"2034",2021-04-14,0,0,0,0,4,2021
"2035",2021-04-15,1,1,0,1,4,2021
"2036",2021-04-16,0,0,0,0,4,2021
"2037",2021-04-17,0,0,0,0,4,2021
"2038",2021-04-18,0,0,0,0,4,2021
"2039",2021-04-19,0,0,0,0,4,2021
"2040",2021-04-20,0,0,0,0,4,2021
"2041",2021-04-21,1,1,0,0,4,2021
"2042",2021-04-22,1,1,0,1,4,2021
"2043",2021-04-23,0,0,0,0,4,2021
"2044",2021-04-24,1,1,0,1,4,2021
"2045",2021-04-25,1,0,0,1,4,2021
"2046",2021-04-26,1,1,0,1,4,2021
"2047",2021-04-27,0,0,0,0,4,2021
"2048",2021-04-28,1,1,0,0,4,2021
"2049",2021-04-29,1,1,0,0,4,2021
"2050",2021-04-30,0,0,0,0,4,2021
"2051",2021-05-01,0,0,0,0,5,2021
"2052",2021-05-02,0,0,0,0,5,2021
"2053",2021-05-03,0,0,0,0,5,2021
"2054",2021-05-04,0,0,0,0,5,2021
"2055",2021-05-05,0,0,0,0,5,2021
"2056",2021-05-06,0,0,0,0,5,2021
"2057",2021-05-07,0,0,0,0,5,2021
"2058",2021-05-08,1,1,0,0,5,2021
"2059",2021-05-09,0,0,0,0,5,2021
"2060",2021-05-10,1,1,0,0,5,2021
"2061",2021-05-11,1,0,0,1,5,2021
"2062",2021-05-12,0,0,0,0,5,2021
"2063",2021-05-13,0,0,0,0,5,2021
"2064",2021-05-14,1,0,0,1,5,2021
"2065",2021-05-15,0,0,0,0,5,2021
"2066",2021-05-16,1,1,0,0,5,2021
"2067",2021-05-17,1,1,0,1,5,2021
"2068",2021-05-18,0,0,0,0,5,2021
"2069",2021-05-19,0,0,0,0,5,2021
"2070",2021-05-20,0,0,0,0,5,2021
"2071",2021-05-21,0,0,0,0,5,2021
"2072",2021-05-22,1,1,0,1,5,2021
"2073",2021-05-23,1,1,0,0,5,2021
"2074",2021-05-24,1,1,0,1,5,2021
"2075",2021-05-25,0,0,0,0,5,2021
"2076",2021-05-26,0,0,0,0,5,2021
"2077",2021-05-27,0,0,0,0,5,2021
"2078",2021-05-28,0,0,0,0,5,2021
"2079",2021-05-29,0,0,0,0,5,2021
"2080",2021-05-30,0,0,0,0,5,2021
"2081",2021-05-31,0,0,0,0,5,2021
"2082",2021-06-01,1,0,0,1,6,2021
"2083",2021-06-02,0,0,0,0,6,2021
"2084",2021-06-03,0,0,0,0,6,2021
"2085",2021-06-04,0,0,0,0,6,2021
"2086",2021-06-05,0,0,0,0,6,2021
"2087",2021-06-06,0,0,0,0,6,2021
"2088",2021-06-07,0,0,0,0,6,2021
"2089",2021-06-08,0,0,0,0,6,2021
"2090",2021-06-09,0,0,0,0,6,2021
"2091",2021-06-10,1,1,0,1,6,2021
"2092",2021-06-11,1,1,0,1,6,2021
"2093",2021-06-12,1,0,0,1,6,2021
"2094",2021-06-13,0,0,0,0,6,2021
"2095",2021-06-14,0,0,0,0,6,2021
"2096",2021-06-15,0,0,0,0,6,2021
"2097",2021-06-16,0,0,0,0,6,2021
"2098",2021-06-17,0,0,0,0,6,2021
"2099",2021-06-18,0,0,0,0,6,2021
"2100",2021-06-19,1,1,0,0,6,2021
"2101",2021-06-20,1,1,0,1,6,2021
"2102",2021-06-21,1,1,0,1,6,2021
"2103",2021-06-22,0,0,0,0,6,2021
"2104",2021-06-23,1,1,0,1,6,2021
"2105",2021-06-24,0,0,0,0,6,2021
"2106",2021-06-29,0,0,0,0,6,2021
"2107",2021-06-30,0,0,0,0,6,2021
"2108",2021-07-06,0,0,0,0,7,2021
"2109",2021-07-07,0,0,0,0,7,2021
"2110",2021-07-08,0,0,0,0,7,2021
"2111",2021-07-09,0,0,0,0,7,2021
"2112",2021-07-10,0,0,0,0,7,2021
"2113",2021-07-11,0,0,0,0,7,2021
"2114",2021-07-12,0,0,0,0,7,2021
"2115",2021-07-13,0,0,0,0,7,2021
"2116",2021-07-14,1,1,0,1,7,2021
"2117",2021-07-15,1,1,0,1,7,2021
"2118",2021-07-16,0,0,0,0,7,2021
"2119",2021-07-17,0,0,0,0,7,2021
"2120",2021-07-18,1,1,0,0,7,2021
"2121",2021-07-19,0,0,0,0,7,2021
"2122",2021-07-20,0,0,0,0,7,2021
"2123",2021-07-21,0,0,0,0,7,2021
"2124",2021-07-22,0,0,0,0,7,2021
"2125",2021-07-23,0,0,0,0,7,2021
"2126",2021-07-24,0,0,0,0,7,2021
"2127",2021-07-25,0,0,0,0,7,2021
"2128",2021-07-26,0,0,0,0,7,2021
"2129",2021-07-27,0,0,0,0,7,2021
"2130",2021-07-28,0,0,0,0,7,2021
"2131",2021-07-29,0,0,0,0,7,2021
"2132",2021-07-30,0,0,0,0,7,2021
"2133",2021-07-31,0,0,0,0,7,2021
"2134",2021-08-01,1,1,0,1,8,2021
"2135",2021-08-02,1,1,0,1,8,2021
"2136",2021-08-03,0,0,0,0,8,2021
"2137",2021-08-04,0,0,0,0,8,2021
"2138",2021-08-05,0,0,0,0,8,2021
"2139",2021-08-06,0,0,0,0,8,2021
"2140",2021-08-07,0,0,0,0,8,2021
"2141",2021-08-08,0,0,0,0,8,2021
"2142",2021-08-09,0,0,0,0,8,2021
"2143",2021-08-10,1,0,0,1,8,2021
"2144",2021-08-11,0,0,0,0,8,2021
"2145",2021-08-12,0,0,0,0,8,2021
"2146",2021-08-13,0,0,0,0,8,2021
"2147",2021-08-14,0,0,0,0,8,2021
"2148",2021-08-15,0,0,0,0,8,2021
"2149",2021-08-16,0,0,0,0,8,2021
"2150",2021-08-17,0,0,0,0,8,2021
"2151",2021-08-18,0,0,0,0,8,2021
"2152",2021-08-19,0,0,0,0,8,2021
"2153",2021-08-20,0,0,0,0,8,2021
"2154",2021-08-21,1,0,0,1,8,2021
"2155",2021-08-22,0,0,0,0,8,2021
"2156",2021-08-23,1,1,0,1,8,2021
"2157",2021-08-24,0,0,0,0,8,2021
"2158",2021-08-25,0,0,0,0,8,2021
"2159",2021-08-26,1,1,0,0,8,2021
"2160",2021-08-27,0,0,0,0,8,2021
"2161",2021-08-28,0,0,0,0,8,2021
"2162",2021-08-29,1,1,0,0,8,2021
"2163",2021-08-30,1,1,0,1,8,2021
"2164",2021-08-31,1,1,0,1,8,2021
"2165",2021-09-01,1,1,0,0,9,2021
"2166",2021-09-02,0,0,0,0,9,2021
"2167",2021-09-03,1,1,0,1,9,2021
"2168",2021-09-04,1,1,0,1,9,2021
"2169",2021-09-05,1,1,0,1,9,2021
"2170",2021-09-06,0,0,0,0,9,2021
"2171",2021-09-07,1,1,0,1,9,2021
"2172",2021-09-08,0,0,0,0,9,2021
"2173",2021-09-09,0,0,0,0,9,2021
"2174",2021-09-10,0,0,0,0,9,2021
"2175",2021-09-11,0,0,0,0,9,2021
"2176",2021-09-12,0,0,0,0,9,2021
"2177",2021-09-13,0,0,0,0,9,2021
"2178",2021-09-14,0,0,0,0,9,2021
"2179",2021-09-15,0,0,0,0,9,2021
"2180",2021-09-16,0,0,0,0,9,2021
"2181",2021-09-17,1,1,0,0,9,2021
"2182",2021-09-18,1,0,0,1,9,2021
"2183",2021-09-20,0,0,0,0,9,2021
"2184",2021-09-21,0,0,0,0,9,2021
"2185",2021-09-22,0,0,0,0,9,2021
"2186",2021-09-23,0,0,0,0,9,2021
"2187",2021-09-24,0,0,0,0,9,2021
"2188",2021-09-25,0,0,0,0,9,2021
"2189",2021-09-26,0,0,0,0,9,2021
"2190",2021-09-27,0,0,0,0,9,2021
"2191",2021-09-28,0,0,0,0,9,2021
"2192",2021-09-29,0,0,0,0,9,2021
"2193",2021-09-30,0,0,0,0,9,2021
"2194",2021-10-01,0,0,0,0,10,2021
"2195",2021-10-02,0,0,0,0,10,2021
"2196",2021-10-03,0,0,0,0,10,2021
"2197",2021-10-04,0,0,0,0,10,2021
"2198",2021-10-05,0,0,0,0,10,2021
"2199",2021-10-06,0,0,0,0,10,2021
"2200",2021-10-07,0,0,0,0,10,2021
"2201",2021-10-08,0,0,0,0,10,2021
"2202",2021-10-09,0,0,0,0,10,2021
"2203",2021-10-10,0,0,0,0,10,2021
"2204",2021-10-11,0,0,0,0,10,2021
"2205",2021-10-12,0,0,0,0,10,2021
"2206",2021-10-13,1,1,0,0,10,2021
"2207",2021-10-14,0,0,0,0,10,2021
"2208",2021-10-15,0,0,0,0,10,2021
"2209",2021-10-16,0,0,0,0,10,2021
"2210",2021-10-17,0,0,0,0,10,2021
"2211",2021-10-18,1,1,0,0,10,2021
"2212",2021-10-19,0,0,0,0,10,2021
"2213",2021-10-20,0,0,0,0,10,2021
"2214",2021-10-21,1,1,0,0,10,2021
"2215",2021-10-22,1,1,0,0,10,2021
"2216",2021-10-23,1,1,0,0,10,2021
"2217",2021-10-24,0,0,0,0,10,2021
"2218",2021-10-25,0,0,0,0,10,2021
"2219",2021-10-26,0,0,0,0,10,2021
"2220",2021-10-27,0,0,0,0,10,2021
"2221",2021-10-28,1,1,0,0,10,2021
"2222",2021-10-29,1,0,0,1,10,2021
"2223",2021-10-30,1,1,0,1,10,2021
"2224",2021-10-31,1,1,0,1,10,2021
"2225",2021-11-01,1,1,0,0,11,2021
"2226",2021-11-02,1,1,0,1,11,2021
"2227",2021-11-03,1,1,0,1,11,2021
"2228",2021-11-04,1,1,0,1,11,2021
"2229",2021-11-05,1,1,0,1,11,2021
"2230",2021-11-06,1,0,0,1,11,2021
"2231",2021-11-07,0,0,0,0,11,2021
"2232",2021-11-08,0,0,0,0,11,2021
"2233",2021-11-09,0,0,0,0,11,2021
"2234",2021-11-10,1,0,0,1,11,2021
"2235",2021-11-11,1,1,0,0,11,2021
"2236",2021-11-12,1,1,0,1,11,2021
"2237",2021-11-13,1,1,0,1,11,2021
"2238",2021-11-14,0,0,0,0,11,2021
"2239",2021-11-15,0,0,0,0,11,2021
"2240",2021-11-16,1,0,0,1,11,2021
"2241",2021-11-17,1,0,0,1,11,2021
"2242",2021-11-18,1,1,0,0,11,2021
"2243",2021-11-19,1,0,0,1,11,2021
"2244",2021-11-20,0,0,0,0,11,2021
"2245",2021-11-21,1,1,0,1,11,2021
"2246",2021-11-22,1,1,0,1,11,2021
"2247",2021-11-23,1,1,0,1,11,2021
"2248",2021-11-24,1,1,0,1,11,2021
"2249",2021-11-25,1,1,0,1,11,2021
"2250",2021-11-26,1,1,0,0,11,2021
"2251",2021-11-27,0,0,0,0,11,2021
"2252",2021-11-28,0,0,0,0,11,2021
"2253",2021-11-29,0,0,0,0,11,2021
"2254",2021-11-30,1,1,0,0,11,2021
"2255",2021-12-01,1,1,0,1,12,2021
"2256",2021-12-02,1,1,0,1,12,2021
"2257",2021-12-03,1,0,0,1,12,2021
"2258",2021-12-04,0,0,0,0,12,2021
"2259",2021-12-05,1,1,0,1,12,2021
"2260",2021-12-06,1,1,0,0,12,2021
"2261",2021-12-07,0,0,0,0,12,2021
"2262",2021-12-08,1,1,0,0,12,2021
"2263",2021-12-09,1,1,0,1,12,2021
"2264",2021-12-10,1,1,0,0,12,2021
"2265",2021-12-11,0,0,0,0,12,2021
"2266",2021-12-12,0,0,0,0,12,2021
"2267",2021-12-13,0,0,0,0,12,2021
"2268",2021-12-14,1,0,0,1,12,2021
"2269",2021-12-15,0,0,0,0,12,2021
"2270",2021-12-16,0,0,0,0,12,2021
"2271",2021-12-17,1,1,0,0,12,2021
"2272",2021-12-18,1,1,0,0,12,2021
"2273",2021-12-19,0,0,0,0,12,2021
"2274",2021-12-20,0,0,0,0,12,2021
"2275",2021-12-21,1,1,0,0,12,2021
"2276",2021-12-22,0,0,0,0,12,2021
"2277",2021-12-23,0,0,0,0,12,2021
"2278",2021-12-24,1,1,0,1,12,2021
"2279",2021-12-25,1,1,0,0,12,2021
"2280",2021-12-26,1,1,0,0,12,2021
"2281",2021-12-27,1,1,0,1,12,2021
"2282",2021-12-28,1,1,0,1,12,2021
"2283",2021-12-29,1,1,0,1,12,2021
"2284",2021-12-30,1,1,0,0,12,2021
"2285",2021-12-31,0,0,0,0,12,2021
"2286",2022-01-01,1,1,0,0,1,2022
"2287",2022-01-02,0,0,0,0,1,2022
"2288",2022-01-03,1,1,0,1,1,2022
"2289",2022-01-04,1,1,0,1,1,2022
"2290",2022-01-05,1,1,0,1,1,2022
"2291",2022-01-06,1,1,0,0,1,2022
"2292",2022-01-07,1,1,0,0,1,2022
"2293",2022-01-08,1,1,0,1,1,2022
"2294",2022-01-09,0,0,0,0,1,2022
"2295",2022-01-10,0,0,0,0,1,2022
"2296",2022-01-11,1,1,0,1,1,2022
"2297",2022-01-12,1,1,0,1,1,2022
"2298",2022-01-13,1,1,0,1,1,2022
"2299",2022-01-14,1,1,0,0,1,2022
"2300",2022-01-15,0,0,0,0,1,2022
"2301",2022-01-16,1,1,0,0,1,2022
"2302",2022-01-17,0,0,0,0,1,2022
"2303",2022-01-18,1,1,0,1,1,2022
"2304",2022-01-19,1,1,0,1,1,2022
"2305",2022-01-20,0,0,0,0,1,2022
"2306",2022-01-21,0,0,0,0,1,2022
"2307",2022-01-22,1,1,0,0,1,2022
"2308",2022-01-23,1,1,0,1,1,2022
"2309",2022-01-24,1,1,0,1,1,2022
"2310",2022-01-25,0,0,0,0,1,2022
"2311",2022-01-26,1,1,0,0,1,2022
"2312",2022-01-27,1,1,0,1,1,2022
"2313",2022-01-28,1,1,0,1,1,2022
"2314",2022-01-29,1,1,0,0,1,2022
"2315",2022-01-30,0,0,0,0,1,2022
"2316",2022-01-31,0,0,0,0,1,2022
"2317",2022-02-01,0,0,0,0,2,2022
"2318",2022-02-02,0,0,0,0,2,2022
"2319",2022-02-03,0,0,0,0,2,2022
"2320",2022-02-04,0,0,0,0,2,2022
"2321",2022-02-05,0,0,0,0,2,2022
"2322",2022-02-06,0,0,0,0,2,2022
"2323",2022-02-07,0,0,0,0,2,2022
"2324",2022-02-08,1,0,0,1,2,2022
"2325",2022-02-09,0,0,0,0,2,2022
"2326",2022-02-10,1,0,0,1,2,2022
"2327",2022-02-11,0,0,0,0,2,2022
"2328",2022-02-12,1,1,0,0,2,2022
"2329",2022-02-13,1,1,0,1,2,2022
"2330",2022-02-14,0,0,0,0,2,2022
"2331",2022-02-15,0,0,0,0,2,2022
"2332",2022-02-16,0,0,0,0,2,2022
"2333",2022-02-17,1,0,0,1,2,2022
"2334",2022-02-18,1,1,0,1,2,2022
"2335",2022-02-19,1,1,0,1,2,2022
"2336",2022-02-20,1,1,0,1,2,2022
"2337",2022-02-21,0,0,0,0,2,2022
"2338",2022-02-22,0,0,0,0,2,2022
"2339",2022-02-23,0,0,0,0,2,2022
"2340",2022-02-24,0,0,0,0,2,2022
"2341",2022-02-25,0,0,0,0,2,2022
"2342",2022-02-26,1,1,0,0,2,2022
"2343",2022-02-27,1,1,0,1,2,2022
"2344",2022-02-28,0,0,0,0,2,2022
"2345",2022-03-01,1,1,0,1,3,2022
"2346",2022-03-02,1,0,0,1,3,2022
"2347",2022-03-03,0,0,0,0,3,2022
"2348",2022-03-04,0,0,0,0,3,2022
"2349",2022-03-05,0,0,0,0,3,2022
"2350",2022-03-06,0,0,0,0,3,2022
"2351",2022-03-07,0,0,0,0,3,2022
"2352",2022-03-08,1,1,0,0,3,2022
"2353",2022-03-09,0,0,0,0,3,2022
"2354",2022-03-10,0,0,0,0,3,2022
"2355",2022-03-11,0,0,0,0,3,2022
"2356",2022-03-12,0,0,0,0,3,2022
"2357",2022-03-13,1,1,0,1,3,2022
"2358",2022-03-14,0,0,0,0,3,2022
"2359",2022-03-15,1,1,0,1,3,2022
"2360",2022-03-16,1,0,0,1,3,2022
"2361",2022-03-17,0,0,0,0,3,2022
